15345075200,38.39895,28.66048,-0.06095,0.39112,-0.36966,0.61109,-0.58047
15448807680,39.12702,28.32173,-0.07220,0.39212,-0.37126,0.61053,-0.57936
15552548864,39.86539,28.00840,-0.07889,0.39257,-0.37304,0.60908,-0.57944
15656166144,40.59653,27.67835,-0.08521,0.39393,-0.37370,0.60703,-0.58024
15759904000,41.35517,27.35858,-0.08601,0.39349,-0.37487,0.60429,-0.58264
15863640576,42.10148,27.03051,-0.09269,0.39308,-0.37513,0.60287,-0.58422
15967385344,42.83840,26.70051,-0.09665,0.39237,-0.37604,0.60240,-0.58460
16071018240,43.58432,26.36839,-0.09480,0.39121,-0.37737,0.60234,-0.58457
16174735616,44.33665,26.03148,-0.08818,0.39099,-0.37753,0.60282,-0.58414
16278450432,45.09477,25.69494,-0.08919,0.39044,-0.37849,0.60256,-0.58415
16382089984,45.85867,25.36625,-0.08462,0.38997,-0.37897,0.60220,-0.58452
16485710848,46.60719,25.03377,-0.08783,0.38957,-0.37964,0.60163,-0.58493
16589328128,47.36185,24.70314,-0.09064,0.38871,-0.38000,0.60089,-0.58603
16693088256,48.09769,24.36884,-0.09087,0.38694,-0.38032,0.60109,-0.58679
16796683520,48.83459,24.03629,-0.08645,0.38467,-0.38035,0.60191,-0.58742
16900425472,49.00212,22.68130,0.02108,0.36856,-0.36349,0.61077,-0.59917
17004187904,49.72208,22.30751,0.02704,0.36555,-0.36264,0.61232,-0.59994
17107901184,50.44151,21.92833,0.03223,0.36302,-0.36057,0.61358,-0.60143
17211646464,51.15196,21.53848,0.03058,0.36029,-0.35790,0.61472,-0.60351
17315388672,51.84025,21.13973,0.03388,0.35752,-0.35476,0.61644,-0.60525
17419151360,52.53354,20.74061,0.03239,0.35442,-0.35136,0.61883,-0.60661
17522868224,53.23135,20.33216,0.02841,0.35079,-0.34839,0.62089,-0.60833
17626482688,53.90847,19.92594,0.02513,0.34752,-0.34465,0.62334,-0.60983
17730216192,54.58081,19.51481,0.02616,0.34394,-0.34138,0.62509,-0.61191
17833837312,55.24900,19.09624,0.03208,0.34042,-0.33789,0.62694,-0.61391
17937455360,55.92437,18.68027,0.03837,0.33733,-0.33413,0.62862,-0.61595
18041195008,56.56982,18.25341,0.03101,0.33436,-0.33057,0.63009,-0.61800
18144824320,57.20886,17.81066,0.01862,0.33154,-0.32754,0.63123,-0.61995
18248546304,57.83404,17.37847,0.02811,0.32867,-0.32422,0.63297,-0.62146
18352165888,58.45070,16.93991,0.03417,0.32606,-0.32103,0.63460,-0.62282
18455930880,59.03946,16.50223,0.03647,0.32361,-0.31818,0.63639,-0.62373
18559574528,59.62371,16.05850,0.03799,0.32175,-0.31560,0.63824,-0.62412
18663260160,60.19234,15.61472,0.03731,0.32093,-0.31332,0.64015,-0.62373
18766878208,60.77098,15.17961,0.02529,0.32034,-0.31135,0.64174,-0.62339
18870493952,61.32397,14.74585,0.02446,0.31984,-0.31032,0.64280,-0.62307
18974110720,61.88699,14.32465,0.02740,0.31921,-0.30972,0.64355,-0.62292
19077724928,62.41963,13.90800,0.02913,0.31960,-0.30921,0.64381,-0.62270
19181414656,62.95625,13.50517,0.02874,0.32027,-0.30903,0.64353,-0.62274
19285024000,63.43431,13.13838,0.13077,0.32221,-0.30893,0.64100,-0.62439
19388680192,63.92010,12.77876,0.13546,0.32390,-0.31052,0.64005,-0.62370
19492243968,64.40110,12.42844,0.14424,0.32627,-0.31331,0.63840,-0.62276
19595803648,64.86807,12.09964,0.14125,0.32977,-0.31688,0.63635,-0.62120
19699414784,65.33445,11.79456,0.13582,0.33436,-0.32091,0.63393,-0.61916
19802907392,65.78704,11.50683,0.14754,0.33955,-0.32643,0.63043,-0.61702
19906522880,66.23202,11.23149,0.15530,0.34630,-0.33310,0.62568,-0.61453
20010015232,66.67707,10.97510,0.16784,0.35404,-0.34077,0.62017,-0.61149
20113500416,67.15066,10.73186,0.17360,0.36297,-0.34931,0.61440,-0.60725
20217139456,67.60848,10.52201,0.17769,0.37273,-0.35963,0.60826,-0.60147
20320611584,68.08505,10.31994,0.17334,0.38418,-0.37115,0.60176,-0.59375
20424098048,68.55562,10.15477,0.18993,0.39559,-0.38476,0.59455,-0.58479
20527467008,69.03161,10.01401,0.21087,0.40743,-0.39970,0.58656,-0.57462
20630958336,69.51764,9.89751,0.21795,0.42020,-0.41551,0.57683,-0.56396
20734443520,70.00233,9.80966,0.23065,0.43385,-0.43197,0.56560,-0.55252
20837960448,70.47870,9.74543,0.23464,0.44975,-0.44808,0.55291,-0.53967
20941510144,70.95902,9.71095,0.24373,0.46785,-0.46351,0.53909,-0.52504
21045023488,71.43714,9.71587,0.23586,0.48668,-0.47873,0.52236,-0.51099
21148367616,71.91523,9.75388,0.23344,0.50622,-0.49331,0.50492,-0.49542
21251898112,72.37353,9.83955,0.23490,0.52370,-0.50917,0.48592,-0.47997
21355441152,72.83005,9.94760,0.22719,0.54040,-0.52513,0.46606,-0.46367
21459001600,73.26240,10.08562,0.22955,0.55686,-0.53996,0.44668,-0.44590
21562720768,73.70914,10.23493,0.25468,0.57266,-0.55443,0.42912,-0.42488
21666360576,74.13459,10.43978,0.27698,0.58482,-0.57017,0.41094,-0.40500
21770101760,74.55444,10.67378,0.29142,0.59636,-0.58509,0.39315,-0.38401
21873945088,74.67619,9.62680,0.27013,0.59211,-0.58451,0.39758,-0.38688
21977707264,75.09435,9.86786,0.30143,0.60206,-0.59857,0.38120,-0.36595
22081444352,75.48739,10.14448,0.29180,0.61065,-0.61077,0.36351,-0.34920
22185310464,75.88342,10.42505,0.29437,0.61803,-0.62124,0.34723,-0.33396
22289174784,76.26484,10.73428,0.28949,0.62357,-0.62985,0.33190,-0.32293
22393171712,76.62721,11.04234,0.28322,0.62968,-0.63555,0.31889,-0.31287
22497156608,77.00428,11.36671,0.26728,0.63471,-0.64039,0.30807,-0.30355
22601291264,77.37954,11.69348,0.25958,0.63916,-0.64272,0.30250,-0.29476
22705509632,77.75000,12.01172,0.27280,0.64201,-0.64463,0.29865,-0.28823
22809643776,78.11822,12.36456,0.27542,0.64342,-0.64696,0.29298,-0.28569
22913664256,78.48714,12.69941,0.27980,0.64416,-0.64915,0.28855,-0.28354
23017606912,78.86683,13.05976,0.27629,0.64446,-0.65066,0.28374,-0.28426
23121721856,79.25205,13.43937,0.27383,0.64545,-0.65044,0.28088,-0.28536
23225714176,79.64633,13.83385,0.27530,0.64644,-0.64958,0.28026,-0.28570
23329703936,80.06625,14.22425,0.27400,0.64759,-0.64763,0.28142,-0.28637
23433595648,80.50393,14.62066,0.27090,0.64957,-0.64444,0.28280,-0.28773
23537560576,80.91391,15.02217,0.28451,0.65022,-0.64238,0.28395,-0.28973
23641429248,81.34575,15.42382,0.29171,0.64870,-0.64260,0.28387,-0.29270
23745189888,81.79943,15.85039,0.30325,0.64607,-0.64355,0.28557,-0.29476
23848988416,82.27131,16.26003,0.31549,0.64409,-0.64419,0.28835,-0.29499
23952649216,82.76454,16.68246,0.32158,0.64219,-0.64502,0.29139,-0.29432
24056418048,83.24119,17.09415,0.32526,0.64024,-0.64582,0.29388,-0.29435
24160006912,83.74507,17.53323,0.32355,0.64012,-0.64496,0.29624,-0.29413
24263955200,84.23714,17.94546,0.33102,0.64165,-0.64332,0.29735,-0.29326
24367266048,84.20082,18.59868,0.24440,0.64735,-0.64886,0.28465,-0.28089
24471003392,84.68180,19.05051,0.24701,0.64930,-0.64703,0.28327,-0.28201
24574560000,85.19064,19.52325,0.24482,0.65067,-0.64645,0.28115,-0.28228
24678104320,85.69891,20.00408,0.24311,0.64988,-0.64800,0.28127,-0.28044
24781826304,86.22583,20.49147,0.24765,0.64794,-0.65040,0.28240,-0.27822
24885473536,86.75277,20.98580,0.24764,0.64631,-0.65292,0.28188,-0.27663
24989127168,87.27799,21.49973,0.24818,0.64619,-0.65354,0.28019,-0.27715
25092666624,87.81277,22.03098,0.24799,0.64744,-0.65279,0.27764,-0.27858
25196321024,88.35938,22.56895,0.24477,0.64978,-0.65145,0.27580,-0.27808
25299895296,88.90682,23.10735,0.25342,0.65158,-0.65074,0.27509,-0.27626
25403639808,89.46494,23.64043,0.26420,0.65189,-0.65160,0.27451,-0.27406
25507254528,90.04216,24.20659,0.26509,0.65221,-0.65226,0.27464,-0.27157
25610877184,90.61056,24.78014,0.26552,0.65177,-0.65316,0.27471,-0.27040
25714631936,91.19794,25.35724,0.26508,0.65171,-0.65364,0.27568,-0.26838
25818221568,91.78222,25.92999,0.25514,0.65226,-0.65317,0.27744,-0.26636
25921982976,92.37050,26.52925,0.25507,0.65154,-0.65400,0.27695,-0.26662
26025683456,92.95122,27.11398,0.26194,0.65138,-0.65410,0.27506,-0.26870
26129229824,93.53111,27.70788,0.26075,0.65165,-0.65361,0.27310,-0.27124
26232991488,94.11325,28.30286,0.26554,0.65076,-0.65419,0.27022,-0.27482
26336549120,94.70840,28.91024,0.27543,0.64923,-0.65488,0.26928,-0.27770
26440343808,95.31841,29.52678,0.28041,0.64787,-0.65546,0.26972,-0.27909
26544052736,95.91930,30.12309,0.29552,0.64743,-0.65512,0.27027,-0.28038
26647670016,96.53352,30.72792,0.30331,0.64825,-0.65373,0.27124,-0.28078
26751261696,97.14940,31.31816,0.31328,0.64836,-0.65323,0.27380,-0.27922
26854884608,97.78590,31.91992,0.32536,0.64982,-0.65171,0.27619,-0.27701
26958495488,98.41203,32.49874,0.33224,0.64991,-0.65142,0.27669,-0.27696
27062234112,98.69365,33.71195,0.22786,0.64997,-0.65874,0.26768,-0.26824
27165871872,99.27979,34.31764,0.21852,0.64771,-0.66068,0.26793,-0.26868
27269465600,99.89334,34.92934,0.20847,0.64561,-0.66264,0.26700,-0.26982
27373231872,100.49367,35.54231,0.20648,0.64783,-0.66007,0.26737,-0.27045
27476868608,101.10148,36.14765,0.22016,0.65326,-0.65463,0.26793,-0.27004
27580437504,101.70240,36.74143,0.22693,0.65682,-0.65115,0.26806,-0.26969
27684073472,102.32449,37.35250,0.21836,0.65464,-0.65385,0.26926,-0.26725
27787704576,102.94343,37.98724,0.22331,0.64822,-0.66057,0.27218,-0.26338
27891282432,103.55563,38.61668,0.23683,0.64321,-0.66583,0.27399,-0.26054
27995096576,104.11992,39.20948,0.22677,0.64464,-0.66461,0.27164,-0.26255
28098652928,104.68119,39.79538,0.22742,0.64935,-0.66051,0.26717,-0.26587
28202277888,105.24969,40.40362,0.22714,0.65206,-0.65797,0.26648,-0.26622
28305871360,105.83288,41.01341,0.23537,0.65308,-0.65743,0.26718,-0.26435
28409632768,106.40090,41.62964,0.23416,0.65299,-0.65819,0.26676,-0.26311
28513228288,106.96554,42.23150,0.24022,0.65387,-0.65822,0.26549,-0.26214
28616843008,107.49966,42.81493,0.23913,0.65515,-0.65822,0.26379,-0.26067
28722280448,108.04504,43.41955,0.24377,0.65492,-0.65915,0.26125,-0.26143
28824223232,108.58591,44.01805,0.23965,0.65470,-0.65992,0.25856,-0.26271
28927942144,109.13546,44.61221,0.24782,0.65401,-0.66114,0.25746,-0.26245
29031560704,109.65180,45.17537,0.24838,0.65275,-0.66269,0.25801,-0.26115
29135302656,110.19331,45.76416,0.25427,0.65307,-0.66273,0.25789,-0.26035
29238912512,110.75587,46.35233,0.25574,0.65485,-0.66169,0.25741,-0.25899
29342531072,111.26426,46.92145,0.26056,0.65734,-0.66030,0.25736,-0.25628
29446144768,111.79813,47.50662,0.26174,0.65887,-0.66039,0.25600,-0.25345
29549758464,112.34155,48.12525,0.25761,0.65825,-0.66260,0.25513,-0.25015
29653423872,113.07275,48.70504,0.18680,0.65366,-0.66632,0.25788,-0.24950
29757122560,113.62274,49.30743,0.18328,0.65114,-0.66980,0.25796,-0.24666
29860881664,114.12632,49.94413,0.16080,0.65002,-0.67175,0.25491,-0.24748
29964619008,114.66427,50.53552,0.15833,0.65196,-0.67125,0.25184,-0.24686
30068211200,115.18912,51.13205,0.14867,0.65644,-0.66877,0.24832,-0.24528
30171997952,115.71202,51.74095,0.13453,0.65973,-0.66708,0.24708,-0.24230
30275697664,116.22193,52.35413,0.13034,0.66033,-0.66810,0.24527,-0.23969
30379313664,116.73964,52.99370,0.13446,0.65930,-0.67106,0.24069,-0.23890
30483052032,117.23201,53.63825,0.12910,0.66033,-0.67185,0.23628,-0.23822
30586668800,117.74267,54.28703,0.12695,0.66332,-0.67128,0.23159,-0.23613
30690403840,118.24842,54.92604,0.12529,0.66536,-0.67129,0.22892,-0.23296
30794046976,118.74379,55.59126,0.11957,0.66542,-0.67303,0.22639,-0.23021
30897639168,119.23758,56.25758,0.11902,0.66367,-0.67656,0.22347,-0.22775
31001375488,119.73489,56.93941,0.11404,0.66243,-0.67971,0.22014,-0.22521
31105011968,120.23386,57.61851,0.10166,0.66253,-0.68135,0.21851,-0.22150
31208609792,120.72084,58.28934,0.09065,0.66266,-0.68268,0.21654,-0.21895
31312354048,121.20029,58.95621,0.08313,0.66403,-0.68230,0.21561,-0.21687
31416204032,121.66545,59.61522,0.07985,0.66597,-0.68139,0.21198,-0.21738
31520062208,122.12365,60.27974,0.08226,0.66795,-0.68022,0.20798,-0.21881
31623420416,122.58781,60.96281,0.07768,0.66902,-0.67979,0.20635,-0.21843
31726944512,123.06541,61.64752,0.08203,0.66709,-0.68245,0.20513,-0.21719
31830693632,123.53684,62.36154,0.06312,0.66371,-0.68621,0.20486,-0.21596
31934295808,124.00463,63.06779,0.05542,0.66137,-0.68912,0.20386,-0.21481
32038035456,124.46382,63.77890,0.02830,0.66374,-0.68776,0.20342,-0.21225
32141645568,124.93301,64.46501,0.02133,0.66896,-0.68374,0.20473,-0.20753
32245262592,125.21143,65.16904,0.04536,0.67274,-0.68307,0.19992,-0.20216
32348876544,125.65086,65.87254,0.03784,0.67259,-0.68455,0.19627,-0.20123
32452660224,126.08910,66.58972,0.03630,0.67155,-0.68702,0.19531,-0.19717
32556238080,126.52145,67.31217,0.03253,0.67160,-0.68833,0.19514,-0.19256
32659979008,126.95605,68.03207,0.01139,0.67163,-0.68930,0.19663,-0.18740
32763728896,127.39003,68.74948,0.00392,0.67269,-0.68945,0.19586,-0.18379
32867472128,127.81360,69.46298,-0.00341,0.67605,-0.68731,0.19438,-0.18105
32971198720,128.23313,70.18142,-0.01347,0.68117,-0.68349,0.19442,-0.17620
33074832896,128.65931,70.87872,-0.02108,0.68413,-0.68163,0.19544,-0.17072
33178564608,129.06619,71.63444,-0.01767,0.68175,-0.68518,0.19260,-0.16927
33282313728,129.46052,72.39045,-0.02445,0.67699,-0.69094,0.18886,-0.16917
33386032384,129.86428,73.14478,-0.03206,0.67442,-0.69434,0.18627,-0.16837
33489775360,130.26977,73.88280,-0.04697,0.67590,-0.69357,0.18475,-0.16726
33593558016,130.66775,74.62321,-0.06107,0.67966,-0.69027,0.18244,-0.16825
33697133824,131.03325,75.37848,-0.07450,0.68221,-0.68816,0.17715,-0.17216
33800872448,131.42698,76.12591,-0.07849,0.68370,-0.68702,0.17668,-0.17131
33904614656,131.83802,76.86709,-0.08574,0.68283,-0.68831,0.17812,-0.16806
34008348416,132.24452,77.61117,-0.08383,0.67974,-0.69135,0.17914,-0.16705
34112091648,132.64295,78.36553,-0.08903,0.67780,-0.69322,0.17942,-0.16686
34215835904,133.04902,79.11215,-0.09662,0.67825,-0.69310,0.17866,-0.16633
34319571968,133.45153,79.86427,-0.10212,0.68199,-0.68975,0.17823,-0.16542
34423337216,133.85946,80.59741,-0.10774,0.68700,-0.68509,0.17982,-0.16235
34526936832,134.26427,81.35619,-0.10391,0.68928,-0.68293,0.18256,-0.15866
34630672128,134.66108,82.12342,-0.10049,0.68763,-0.68477,0.18173,-0.15883
34734298368,135.04788,82.89306,-0.09995,0.68374,-0.68893,0.18046,-0.15911
34837901056,135.44228,83.65236,-0.09247,0.68251,-0.69044,0.17985,-0.15849
34941517824,135.81670,84.39868,-0.13016,0.68448,-0.68894,0.17909,-0.15739
35045260800,136.19322,85.14536,-0.13292,0.68659,-0.68676,0.17877,-0.15812
35148872960,136.56721,85.90022,-0.13317,0.68625,-0.68719,0.17625,-0.16052
35252510464,136.94382,86.65621,-0.12725,0.68492,-0.68858,0.17552,-0.16104
35356227840,137.31480,87.41400,-0.11620,0.68352,-0.69007,0.17459,-0.16162
35459849472,137.69126,88.16103,-0.12048,0.68231,-0.69129,0.17394,-0.16222
35563624448,138.05991,88.89991,-0.11560,0.68206,-0.69169,0.17249,-0.16315
35667203072,138.44992,89.61734,-0.11055,0.68342,-0.69051,0.17234,-0.16255
35770941440,138.80740,90.32985,-0.11208,0.68517,-0.68893,0.17083,-0.16348
35874680832,139.16671,91.04658,-0.11327,0.68512,-0.68919,0.17009,-0.16340
35978304256,139.53206,91.76473,-0.11695,0.68207,-0.69261,0.17013,-0.16166
36082079744,139.90388,92.47026,-0.12040,0.67926,-0.69566,0.17100,-0.15941
36185781248,140.25609,93.15266,-0.11358,0.67908,-0.69586,0.17329,-0.15684
36289497856,140.59710,93.82551,-0.11679,0.68151,-0.69356,0.17290,-0.15692
36393219584,140.93633,94.47876,-0.11899,0.68309,-0.69195,0.17213,-0.15800
36496877568,141.26382,95.10761,-0.11589,0.68498,-0.68993,0.17204,-0.15876
36600490240,141.58751,95.73768,-0.11132,0.68630,-0.68849,0.17291,-0.15833
36704356096,141.91208,96.34550,-0.11008,0.68797,-0.68637,0.17454,-0.15853
36807990016,142.23637,96.94188,-0.11093,0.68815,-0.68540,0.17650,-0.15972
36911767296,142.55564,97.54781,-0.10413,0.68585,-0.68687,0.17805,-0.16161
37015476992,142.87417,98.16514,-0.09113,0.68164,-0.68996,0.17977,-0.16433
37119060736,143.18691,98.76052,-0.09788,0.67916,-0.69140,0.18011,-0.16813
37222807552,143.49817,99.31597,-0.08789,0.67892,-0.69062,0.18170,-0.17056
37326425344,143.80798,99.85683,-0.08416,0.68107,-0.68725,0.18393,-0.17320
37430160384,144.01822,100.52982,-0.24837,0.68094,-0.68781,0.18256,-0.17296
37533778176,144.33177,101.09045,-0.25317,0.68176,-0.68573,0.18361,-0.17684
37637389568,144.66248,101.65596,-0.25412,0.68061,-0.68555,0.18637,-0.17904
37741029376,144.99538,102.23184,-0.25898,0.67856,-0.68643,0.19028,-0.17931
37844748288,145.34292,102.79541,-0.25321,0.67648,-0.68733,0.19535,-0.17832
37948363264,145.68780,103.34326,-0.25490,0.67591,-0.68681,0.19922,-0.17819
38052314624,146.01527,103.89684,-0.25726,0.67506,-0.68700,0.20000,-0.17980
38155721728,146.34775,104.45198,-0.26789,0.67420,-0.68774,0.19918,-0.18108
38259672576,146.67407,105.01563,-0.27442,0.67336,-0.68859,0.19925,-0.18091
38362943744,147.00548,105.57056,-0.28102,0.67248,-0.68960,0.19936,-0.18021
38466568448,147.34000,106.11876,-0.29289,0.67169,-0.69043,0.19888,-0.18049
38570225664,147.66877,106.68505,-0.30057,0.67268,-0.68960,0.19558,-0.18360
38673806080,147.98855,107.24396,-0.30684,0.67536,-0.68717,0.19297,-0.18560
38777462016,148.31461,107.79542,-0.30862,0.67860,-0.68434,0.19212,-0.18511
38881056768,148.64007,108.36771,-0.32640,0.68118,-0.68235,0.19267,-0.18243
38984723712,148.97831,108.95631,-0.33457,0.67939,-0.68490,0.19111,-0.18114
39088295680,149.30160,109.55504,-0.34208,0.67499,-0.68990,0.18871,-0.18113
39192020736,149.64784,110.14608,-0.35061,0.67100,-0.69462,0.19022,-0.17627
39295724800,149.99854,110.73369,-0.35983,0.66877,-0.69753,0.19195,-0.17130
39399323648,150.32911,111.31961,-0.37713,0.66987,-0.69693,0.19151,-0.16996
